3993
5620,8255
5646,9669
8110
"[51, 57, 134, 158, 175, 187, 201, 250, 274, 298, 318, 362, 372, 390, 395, 401, 429, 469, 484, 504, 506, 511, 518, 526, 540, 552, 571, 594, 595, 598, 609, 626, 642, 653, 658, 660, 672, 683, 687, 694, 698, 707, 721, 734, 737, 738, 739, 742, 754, 757, 760, 761, 765, 777, 778, 779, 784, 792, 798, 801, 806, 809, 863, 903, 939, 951, 953, 969, 973, 1006, 1019, 1023, 1038, 1039, 1040, 1048, 1053, 1054, 1057, 1195, 1241, 1258, 1260, 1273, 1295, 1299, 1306, 1332, 1345, 1360, 1364, 1374, 1381, 1384, 1391, 1396, 1402, 1411, 1452, 1536, 1538, 1543, 1562, 1586, 1592, 1598, 1603, 1604, 1615, 1672, 1685, 1694, 1709, 1736, 1737, 1824, 1864, 1865, 1873, 1957, 2007, 2008, 2017, 2029, 2077, 2126, 2128, 2180, 2220, 2248, 2262, 2270, 2274, 2303, 2317, 2355, 2386, 2395, 2473, 2474, 2513, 2514, 2542, 2544, 2590, 2594, 2598, 2599, 2600, 2633, 2636, 2677, 2700, 2720, 2721, 2723, 2725, 2809, 2851, 2871, 2875, 2927, 2946, 2947, 2953, 2964, 2969, 2971, 2974, 3054, 3059, 3070, 3072, 3090, 3110, 3114, 3138, 3156, 3164, 3165, 3180, 3190, 3195, 3220, 3225, 3229, 3236, 3241, 3248, 3258, 3267, 3284, 3293, 3304, 3307, 3326, 3361, 3438, 3455, 3504, 3528, 3565, 3581, 3583, 3598, 3604, 3612, 3624, 3659, 3666, 3703, 3753, 3755, 3765, 3779, 3782, 3805, 3811, 3812, 3818, 3839, 3853, 3866, 3882, 3883, 3890, 3895, 3912, 3965, 4010, 4031, 4035, 4066, 4080, 4086, 4107, 4120, 4122, 4128, 4130, 4134, 4148, 4177, 4203, 4230, 4232, 4250, 4284, 4293, 4300, 4302, 4327, 4361, 4386, 4402, 4430, 4449, 4462, 4476, 4484, 4492, 4496, 4497, 4501, 4502, 4523, 4542, 4573, 4603, 4607, 4619, 4624, 4654, 4691, 4703, 4705, 4706, 4716, 4736, 4767, 4775, 4784, 4789, 4804, 4809, 4814, 4818, 4833, 4835, 4842, 4843, 4874, 4910, 4942, 4959, 4968, 4996, 5015, 5018, 5022, 5027, 5032, 5043, 5056, 5075, 5080, 5085, 5098, 5133, 5149, 5151, 5164, 5167, 5170, 5194, 5195, 5209, 5211, 5212, 5229, 5269, 5270, 5274, 5292, 5300, 5303, 5311, 5314, 5325, 5328, 5344, 5364, 5378, 5387, 5396, 5410, 5415, 5426, 5439, 5477, 5486, 5495, 5509, 5511, 5513, 5523, 5563, 5573, 5583, 5588, 5590, 5602, 5617, 5635, 5657, 5661, 5671, 5698, 5703, 5714, 5723, 5727, 5751, 5760, 5761, 5764, 5773, 5775, 5779, 5789, 5791, 5792, 5796, 5806, 5819, 5866, 5868, 5872, 5875, 5877, 5878, 5887, 5912, 5917, 5969, 5976, 5987, 5989, 5991, 5992, 5994, 6023, 6054, 6075, 6080, 6091, 6100, 6103, 6116, 6118, 6120, 6122, 6125, 6136, 6145, 6168, 6190, 6200, 6202, 6229, 6230, 6236, 6244, 6252, 6254, 6258, 6266, 6269, 6295, 6317, 6325, 6335, 6347, 6354, 6357, 6368, 6395, 6398, 6416, 6445, 6458, 6459, 6462, 6475, 6513, 6518, 6520, 6529, 6531, 6535, 6570, 6571, 6594, 6608, 6612, 6626, 6664, 6669, 6674, 6688, 6689, 6705, 6709, 6734, 6740, 6747, 6775, 6797, 6815, 6825, 6826, 6831, 6839, 6864, 6880, 6891, 6894, 6924, 6931, 6943, 6957, 6958, 6996, 7042, 7044, 7057, 7065, 7073, 7079, 7080, 7081, 7096, 7110, 7144, 7146, 7150, 7154, 7160, 7162, 7172, 7215, 7231, 7252, 7258, 7293, 7296, 7301, 7312, 7326, 7328, 7341, 7360, 7361, 7369, 7372, 7379, 7381, 7393, 7396, 7408, 7455, 7466, 7467, 7480, 7501, 7502, 7503, 7507, 7510, 7516, 7523, 7534, 7537, 7539, 7559, 7588, 7589, 7603, 7605, 7607, 7647, 7655, 7657, 7681, 7684, 7686, 7689, 7695, 7698, 7712, 7716, 7719, 7738, 7740, 7744, 7754, 7771, 7779, 7824, 7844, 7845, 7849, 7862, 7864, 7865, 7881, 7886, 7895, 7907, 7910, 7928, 7969, 7974, 7978, 7984, 7987, 8017, 8033, 8051, 8053, 8067, 8071, 8082, 8087, 8092, 8101, 8138, 8149, 8180, 8196, 8208, 8235, 8256, 8262, 8282, 8300, 8323, 8325, 8337, 8339, 8395, 8449, 8452, 8455, 8460, 8467, 8476, 8478, 8479, 8480, 8499, 8505, 8522, 8524, 8536, 8560, 8566, 8594, 8597, 8598, 8603, 8604, 8612, 8624, 8631, 8633, 8635, 8639, 8641, 8642, 8645, 8649, 8666, 8671, 8676, 8679, 8684, 8693, 8709, 8724, 8790, 8797, 8811, 8815, 8861, 8878, 8899, 8920, 8963, 8994, 9011, 9013, 9026, 9047, 9074, 9169, 9251, 9270, 9341, 9351, 9436, 9457, 9480, 9485, 9506, 9539, 9731, 9762, 9766, 9913, 9935, 9971, 9974, 9994, 10010, 10012, 10013, 10041, 10071, 10082, 10089, 10112, 10127, 10147, 10150, 10152]",[9550],[306],"[53, 1515, 3729, 4397, 4524, 6481]","[4471, 5017]","[505, 946, 1092, 1113, 1157, 1908, 2215, 3000, 3031, 3115, 3677, 4353, 4368, 5336, 5497, 6142, 6502, 8973, 9239, 9302, 9358, 9419, 9652, 9930, 10050]",[3137],"[628, 974, 3259, 3657, 9679, 9941]",[4862],"[266, 271, 289, 375, 472, 498, 516, 726, 799, 867, 868, 925, 1003, 1065, 1075, 1076, 1118, 1166, 1243, 1454, 1505, 1511, 1618, 1735, 1750, 1862, 1926, 2131, 2143, 2463, 2485, 2540, 2546, 2589, 2644, 2813, 2826, 2874, 2944, 2998, 3208, 3441, 3743, 4437, 4506, 4526, 4832, 4950, 5122, 5534, 5713, 5864, 5910, 6063, 6289, 6371, 6670, 6840, 7092, 7098, 7518, 7545, 7923, 8200, 8293, 8441, 8805, 8919, 8939, 9146, 9331, 9567, 9659, 9747, 9893, 9957, 9968, 10132]","[842, 942, 1116, 2942, 3141, 4923, 5284, 5807, 6141, 7922, 8898, 9229, 9370, 10065]","[286, 7934, 8072, 8695, 9355, 9513, 9625]","[458, 845, 1002, 1041, 1179, 1289, 1450, 1493, 1525, 1745, 1749, 2023, 2120, 2342, 2848, 2868, 2906, 3010, 3097, 4014, 4348, 5337, 6017, 6765, 8042, 8382, 8717, 8742, 8900, 8905, 9009, 9235, 9245, 9288, 9453, 9722, 9788, 9856, 9966]","[7347, 8889]",[10168],"[2192, 2193, 2380, 2467, 3802, 6920, 6986, 9090, 9546, 9717, 9969]",[5473],"[13, 55, 76, 84, 189, 258, 260, 352, 487, 492, 709, 769, 1033, 1290, 1500, 1545, 1707, 1732, 1743, 1914, 1925, 2058, 2069, 2087, 2097, 2116, 2227, 2301, 2327, 2343, 2429, 2629, 2649, 2691, 2697, 2760, 2829, 2852, 2883, 2884, 3147, 3154, 3199, 3200, 3516, 3691, 3708, 3892, 3983, 4056, 4121, 4277, 4285, 4295, 4404, 4478, 4500, 4553, 4578, 4662, 4721, 4920, 5148, 5174, 5207, 5302, 5647, 5675, 5857, 5951, 6150, 6378, 6385, 6408, 6474, 6619, 6640, 6995, 6999, 7052, 7055, 7156, 7188, 7262, 7279, 7547, 7550, 7920, 8173, 8271, 8351, 8356, 8659, 8705, 8816, 9190, 9363, 9619, 9648, 9695, 9887, 10191]","[26, 410, 673, 1097, 1162, 1187, 1229, 1346, 2014, 2096, 2675, 2866, 3394, 3619, 4175, 4564, 5420, 7688, 8879, 9141, 9217, 9337, 9433, 9577, 9757]",[1667],"[141, 534, 940, 1813, 2510, 3281, 3315, 8145, 9405, 9651, 9678, 9832]","[3942, 3962, 6830, 8021, 9157, 9261, 9635, 9656]","[3625, 8008, 9093, 9346, 9353]","[25, 108, 139, 145, 191, 199, 203, 222, 230, 268, 313, 373, 406, 439, 476, 517, 530, 636, 717, 786, 919, 963, 967, 1276, 1291, 1311, 1488, 1494, 1526, 1644, 1655, 1723, 1725, 1734, 1758, 1941, 1983, 1993, 1999, 2024, 2027, 2057, 2067, 2095, 2145, 2218, 2222, 2224, 2235, 2354, 2368, 2400, 2615, 2619, 2729, 2774, 2791, 2800, 2812, 2870, 2899, 2903, 2916, 2921, 2941, 2957, 2966, 2975, 2976, 2977, 2978, 2999, 3034, 3088, 3163, 3187, 3197, 3454, 3456, 3464, 3465, 3505, 3557, 3623, 3660, 3665, 3716, 3867, 3869, 3914, 3984, 4017, 4026, 4046, 4093, 4119, 4131, 4138, 4180, 4233, 4253, 4308, 4417, 4424, 4456, 4475, 4538, 4614, 4656, 4758, 4861, 4880, 4904, 4940, 4954, 5024, 5067, 5068, 5094, 5191, 5202, 5210, 5306, 5313, 5350, 5409, 5436, 5484, 5601, 5605, 5655, 5692, 5858, 5859, 5870, 5885, 5895, 5925, 5981, 6078, 6086, 6151, 6196, 6232, 6234, 6261, 6394, 6403, 6434, 6465, 6472, 6591, 6671, 6679, 6693, 6697, 6772, 6774, 6779, 6784, 6849, 6901, 6965, 7093, 7119, 7139, 7141, 7164, 7218, 7243, 7244, 7260, 7261, 7407, 7434, 7444, 7454, 7477, 7520, 7667, 7811, 7819, 7992, 8088, 8090, 8091, 8096, 8117, 8154, 8162, 8205, 8227, 8246, 8265, 8308, 8407, 8422, 8618, 8683, 8685, 8738, 8765, 8789, 8888, 8915, 8935, 8996, 9375, 9650, 9667, 9691, 9713, 9775, 9803, 9850, 9860, 9869, 9910, 9943, 9949, 10014, 10126]","[1362, 5853]","[6803, 9369]","[2625, 5382, 7036, 7711, 9819]","[3539, 6302, 7616, 8424, 9197]","[324, 1132, 2194, 2322, 5848, 7278, 8495, 9106, 9448, 10135, 10170]","[143, 567, 1152, 2483, 2671, 3556, 6087, 6596, 8434, 9092, 9099, 9295, 9333, 9426, 9449, 9499, 9708]","[489, 1095, 2119, 2783, 2929, 3159, 3675, 3762, 9473, 9578, 10000, 10003]","[262, 368, 889, 1233, 1471, 1551, 1638, 1716, 1722, 1751, 1754, 1756, 1816, 2256, 2458, 2731, 2741, 2758, 2857, 3019, 3182, 3198, 3448, 3503, 3658, 3706, 3728, 3881, 4622, 4741, 5609, 6560, 6673, 6929, 6972, 7002, 7143, 7306, 7412, 8727, 8886, 9038, 9056, 9059, 9289, 9921, 9989, 10167]","[251, 512, 836, 1000, 1010, 1011, 2093, 2869, 2925, 3688, 3726, 3894, 4303, 6310, 7334, 8870, 8901, 8910, 9041, 9115, 9143, 9145, 9148, 9228, 9327, 9612, 9621, 10141, 10143]",[3905],"[1755, 1812, 9225, 9350, 10165]","[124, 334, 393, 482, 510, 519, 545, 876, 954, 1025, 1032, 1240, 1275, 1416, 1459, 1555, 1744, 1981, 2134, 2140, 2216, 2415, 2505, 2698, 2735, 2736, 2910, 2935, 2937, 2956, 3008, 3039, 3162, 3341, 3537, 3582, 3830, 3877, 3960, 4090, 4126, 4141, 4161, 4204, 4653, 4702, 5450, 5506, 5839, 5931, 5961, 6216, 6263, 6449, 6530, 6595, 6634, 6785, 6881, 6902, 6934, 7166, 7593, 7871, 7916, 7917, 8260, 8404, 8436, 8437, 8519, 8786, 8938, 8968, 9497, 9802, 9809, 9906, 9982, 10066, 10068]","[39, 42, 65, 78, 81, 109, 115, 119, 231, 252, 253, 257, 288, 309, 321, 328, 333, 341, 356, 553, 558, 620, 637, 665, 686, 759, 781, 790, 814, 815, 873, 890, 895, 896, 907, 957, 965, 1242, 1285, 1286, 1363, 1383, 1393, 1395, 1407, 1419, 1436, 1462, 1470, 1484, 1485, 1501, 1527, 1550, 1553, 1577, 1617, 1631, 1656, 1688, 1726, 1727, 1818, 1863, 1880, 1895, 1898, 1990, 1992, 2010, 2020, 2061, 2068, 2089, 2124, 2130, 2217, 2223, 2284, 2293, 2352, 2385, 2387, 2397, 2406, 2408, 2447, 2448, 2476, 2482, 2496, 2519, 2527, 2528, 2606, 2611, 2659, 2699, 2744, 2752, 2765, 2773, 2839, 2877, 2886, 2896, 2922, 2939, 2972, 2993, 3038, 3085, 3107, 3178, 3302, 3356, 3357, 3374, 3396, 3429, 3431, 3432, 3451, 3452, 3467, 3473, 3510, 3530, 3578, 3597, 3613, 3673, 3690, 3724, 3735, 3766, 3826, 3855, 3879, 3885, 3893, 3919, 3947, 3955, 3959, 3972, 3974, 3987, 3998, 4001, 4003, 4013, 4015, 4085, 4092, 4104, 4123, 4132, 4178, 4182, 4217, 4226, 4245, 4252, 4291, 4305, 4307, 4311, 4365, 4388, 4410, 4423, 4439, 4453, 4463, 4561, 4563, 4645, 4663, 4708, 4709, 4714, 4730, 4744, 4754, 4770, 4797, 4799, 4807, 4815, 4821, 4858, 4885, 4939, 4951, 4993, 4994, 5000, 5005, 5008, 5036, 5072, 5172, 5234, 5236, 5304, 5340, 5355, 5356, 5366, 5427, 5454, 5458, 5469, 5480, 5482, 5536, 5591, 5600, 5641, 5705, 5719, 5743, 5767, 5772, 5822, 5849, 5867, 5889, 5932, 5968, 5974, 6014, 6032, 6047, 6165, 6172, 6178, 6217, 6223, 6291, 6316, 6318, 6320, 6345, 6439, 6460, 6461, 6492, 6506, 6510, 6532, 6552, 6676, 6714, 6783, 6788, 6801, 6811, 6856, 6875, 6887, 6903, 6930, 6939, 6951, 6983, 6984, 6987, 6989, 7035, 7043, 7058, 7075, 7087, 7089, 7095, 7151, 7169, 7263, 7272, 7297, 7324, 7348, 7356, 7373, 7387, 7413, 7417, 7441, 7442, 7451, 7456, 7478, 7491, 7498, 7508, 7633, 7663, 7729, 7733, 7762, 7763, 7780, 7788, 7797, 7800, 7815, 7816, 7818, 7823, 7827, 7836, 7875, 7879, 7959, 7975, 7994, 8031, 8040, 8045, 8065, 8081, 8086, 8201, 8222, 8223, 8233, 8257, 8306, 8330, 8371, 8392, 8399, 8417, 8444, 8453, 8456, 8463, 8465, 8506, 8525, 8538, 8553, 8576, 8588, 8636, 8657, 8667, 8668, 8735, 8766, 8767, 8864, 8872, 8890, 8903, 8916, 8981, 8993, 9014, 9053, 9096, 9152, 9164, 9263, 9334, 9343, 9388, 9442, 9469, 9777, 9805, 9807, 9812, 9888, 9928, 9933, 9951, 9970, 10022, 10027, 10031, 10035, 10046, 10093]",[9201],[5564],"[94, 138, 166, 296, 503, 1124, 1137, 1426, 2282, 2515, 2859, 3714, 4147, 6868, 8710, 8835, 8990, 9167, 9179, 9385, 9607, 9817, 10081]"
1123,9250
2392
1034,2021,7930
6692
6657
7021
